PRODUKT_CODE,STATION_ID,ZEITSTEMPEL,WERT,,,,,,,,
TT_TU_MN009,662,201707221200.00,19.5,,,,,,,,
TT_TU_MN009,662,201707221300.00,20.4,,,,,,,,
TT_TU_MN009,662,201707221400.00,21.9,,,,,,,,
TT_TU_MN009,662,201707221500.00,22.2,,,,,,,,
TT_TU_MN009,662,201707221600.00,22.6,,,,,,,,
TT_TU_MN009,662,201707221700.00,23.4,,,,,,,,
TT_TU_MN009,662,201707221800.00,22.6,,,,,,,,
TT_TU_MN009,662,201707221900.00,21.1,,,,,,,,
TT_TU_MN009,662,201707222000.00,19.6,,,,,,,,
TT_TU_MN009,662,201707222100.00,18.9,,,,,,,,
TT_TU_MN009,662,201707222200.00,19.2,,,,,,,,
TT_TU_MN009,662,201707222300.00,18.4,,,,,,,,
TT_TU_MN009,662,201707230000.00,17.6,,,,,,,,
TT_TU_MN009,662,201707230100.00,17.5,,,,,,,,
TT_TU_MN009,662,201707230200.00,18.3,,,,,,,,
TT_TU_MN009,662,201707230300.00,17.7,,,,,,,,
TT_TU_MN009,662,201707230400.00,16.8,,,,,,,,
TT_TU_MN009,662,201707230500.00,16.8,,,,,,,,
TT_TU_MN009,662,201707230600.00,17.6,,,,,,,,
TT_TU_MN009,662,201707230700.00,18.4,,,,,,,,
TT_TU_MN009,662,201707230800.00,19.1,,,,,,,,
TT_TU_MN009,662,201707230900.00,18,,,,,,,,
TT_TU_MN009,662,201707231000.00,19.2,,,,,,,,
TT_TU_MN009,662,201707231100.00,19.8,,,,,,,,
TT_TU_MN009,662,201707231200.00,20.4,,,,,,,,
TT_TU_MN009,662,201707231300.00,21.8,,,,,,,,
TT_TU_MN009,662,201707231400.00,21.8,,,,,,,,
TT_TU_MN009,662,201707231500.00,21.6,,,,,,,,
TT_TU_MN009,662,201707231600.00,22,,,,,,,,
TT_TU_MN009,662,201707231700.00,21.7,,,,,,,,
TT_TU_MN009,662,201707231800.00,20.3,,,,,,,,
TT_TU_MN009,662,201707231900.00,19.9,,,,,,,,
TT_TU_MN009,662,201707232000.00,18.3,,,,,,,,
TT_TU_MN009,662,201707232100.00,16.6,,,,,,,,
TT_TU_MN009,662,201707232200.00,15.6,,,,,,,,
TT_TU_MN009,662,201707232300.00,15.3,,,,,,,,
TT_TU_MN009,662,201707240000.00,15.2,,,,,,,,
TT_TU_MN009,662,201707240100.00,15.1,,,,,,,,
TT_TU_MN009,662,201707240200.00,14.7,,,,,,,,
TT_TU_MN009,662,201707240300.00,14.4,,,,,,,,
TT_TU_MN009,662,201707240400.00,13.8,,,,,,,,
TT_TU_MN009,662,201707240500.00,14.2,,,,,,,,
TT_TU_MN009,662,201707240600.00,16,,,,,,,,
TT_TU_MN009,662,201707240700.00,17.6,,,,,,,,
TT_TU_MN009,662,201707240800.00,18.8,,,,,,,,
TT_TU_MN009,662,201707240900.00,19.8,,,,,,,,
TT_TU_MN009,662,201707241000.00,16.9,,,,,,,,
TT_TU_MN009,662,201707241100.00,16,,,,,,,,
TT_TU_MN009,662,201707241200.00,16.2,,,,,,,,
TT_TU_MN009,662,201707241300.00,16.6,,,,,,,,
TT_TU_MN009,662,201707241400.00,16.6,,,,,,,,
TT_TU_MN009,662,201707241500.00,16.4,,,,,,,,
TT_TU_MN009,662,201707241600.00,16.2,,,,,,,,
TT_TU_MN009,662,201707241700.00,16.3,,,,,,,,
TT_TU_MN009,662,201707241800.00,16,,,,,,,,
TT_TU_MN009,662,201707241900.00,15.7,,,,,,,,
TT_TU_MN009,662,201707242000.00,15,,,,,,,,
TT_TU_MN009,662,201707242100.00,14.8,,,,,,,,
TT_TU_MN009,662,201707242200.00,14.8,,,,,,,,
TT_TU_MN009,662,201707242300.00,15.1,,,,,,,,
TT_TU_MN009,662,201707250000.00,14.8,,,,,,,,
TT_TU_MN009,662,201707250100.00,14.5,,,,,,,,
TT_TU_MN009,662,201707250200.00,14.3,,,,,,,,
TT_TU_MN009,662,201707250300.00,13.9,,,,,,,,
TT_TU_MN009,662,201707250400.00,13.4,,,,,,,,
TT_TU_MN009,662,201707250500.00,13.5,,,,,,,,
TT_TU_MN009,662,201707250600.00,13.9,,,,,,,,
TT_TU_MN009,662,201707250700.00,14.1,,,,,,,,
TT_TU_MN009,662,201707250800.00,14.3,,,,,,,,
TT_TU_MN009,662,201707250900.00,15.1,,,,,,,,
TT_TU_MN009,662,201707251000.00,15.3,,,,,,,,
TT_TU_MN009,662,201707251100.00,15.5,,,,,,,,
TT_TU_MN009,662,201707251200.00,16.2,,,,,,,,
TT_TU_MN009,662,201707251300.00,16.8,,,,,,,,
TT_TU_MN009,662,201707251400.00,16.5,,,,,,,,
TT_TU_MN009,662,201707251500.00,15.8,,,,,,,,
TT_TU_MN009,662,201707251600.00,16.1,,,,,,,,
TT_TU_MN009,662,201707251700.00,15.8,,,,,,,,
TT_TU_MN009,662,201707251800.00,15.3,,,,,,,,
TT_TU_MN009,662,201707251900.00,14.6,,,,,,,,
TT_TU_MN009,662,201707252000.00,14,,,,,,,,
TT_TU_MN009,662,201707252100.00,13.7,,,,,,,,
TT_TU_MN009,662,201707252200.00,13.5,,,,,,,,
TT_TU_MN009,662,201707252300.00,13.1,,,,,,,,
TT_TU_MN009,662,201707260000.00,13.3,,,,,,,,
TT_TU_MN009,662,201707260100.00,13.4,,,,,,,,
TT_TU_MN009,662,201707260200.00,13.3,,,,,,,,
TT_TU_MN009,662,201707260300.00,13.4,,,,,,,,
TT_TU_MN009,662,201707260400.00,13.7,,,,,,,,
TT_TU_MN009,662,201707260500.00,14.1,,,,,,,,
TT_TU_MN009,662,201707260600.00,14,,,,,,,,
TT_TU_MN009,662,201707260700.00,14.1,,,,,,,,
TT_TU_MN009,662,201707260800.00,14.7,,,,,,,,
TT_TU_MN009,662,201707260900.00,14.9,,,,,,,,
TT_TU_MN009,662,201707261000.00,15.9,,,,,,,,
TT_TU_MN009,662,201707261100.00,17.4,,,,,,,,
TT_TU_MN009,662,201707261200.00,17.9,,,,,,,,
TT_TU_MN009,662,201707261300.00,19,,,,,,,,
TT_TU_MN009,662,201707261400.00,19.9,,,,,,,,
TT_TU_MN009,662,201707261500.00,20.9,,,,,,,,
TT_TU_MN009,662,201707261600.00,21.2,,,,,,,,
TT_TU_MN009,662,201707261700.00,20.4,,,,,,,,
TT_TU_MN009,662,201707261800.00,20,,,,,,,,
TT_TU_MN009,662,201707261900.00,19.2,,,,,,,,
TT_TU_MN009,662,201707262000.00,18,,,,,,,,
TT_TU_MN009,662,201707262100.00,17.7,,,,,,,,
TT_TU_MN009,662,201707262200.00,16.7,,,,,,,,
TT_TU_MN009,662,201707262300.00,15.5,,,,,,,,
TT_TU_MN009,662,201707270000.00,15,,,,,,,,
TT_TU_MN009,662,201707270100.00,14.4,,,,,,,,
TT_TU_MN009,662,201707270200.00,14.4,,,,,,,,
TT_TU_MN009,662,201707270300.00,14.5,,,,,,,,
TT_TU_MN009,662,201707270400.00,15,,,,,,,,
TT_TU_MN009,662,201707270500.00,15.6,,,,,,,,
TT_TU_MN009,662,201707270600.00,15.8,,,,,,,,
TT_TU_MN009,662,201707270700.00,17.2,,,,,,,,
TT_TU_MN009,662,201707270800.00,17.3,,,,,,,,
TT_TU_MN009,662,201707270900.00,18.3,,,,,,,,
TT_TU_MN009,662,201707271000.00,20.5,,,,,,,,
TT_TU_MN009,662,201707271100.00,21.2,,,,,,,,
TT_TU_MN009,662,201707271200.00,21.6,,,,,,,,
TT_TU_MN009,662,201707271300.00,22.3,,,,,,,,
TT_TU_MN009,662,201707271400.00,22.3,,,,,,,,
TT_TU_MN009,662,201707271500.00,22.2,,,,,,,,
TT_TU_MN009,662,201707271600.00,21.8,,,,,,,,
TT_TU_MN009,662,201707271700.00,20.9,,,,,,,,
TT_TU_MN009,662,201707271800.00,20.7,,,,,,,,
TT_TU_MN009,662,201707271900.00,19.5,,,,,,,,
TT_TU_MN009,662,201707272000.00,17.5,,,,,,,,
TT_TU_MN009,662,201707272100.00,17.4,,,,,,,,
TT_TU_MN009,662,201707272200.00,15.4,,,,,,,,
TT_TU_MN009,662,201707272300.00,14.9,,,,,,,,
TT_TU_MN009,662,201707280000.00,15.6,,,,,,,,
TT_TU_MN009,662,201707280100.00,14.9,,,,,,,,
TT_TU_MN009,662,201707280200.00,14.3,,,,,,,,
TT_TU_MN009,662,201707280300.00,13.3,,,,,,,,
TT_TU_MN009,662,201707280400.00,12.9,,,,,,,,
TT_TU_MN009,662,201707280500.00,13.8,,,,,,,,
TT_TU_MN009,662,201707280600.00,14.8,,,,,,,,
TT_TU_MN009,662,201707280700.00,14.5,,,,,,,,
TT_TU_MN009,662,201707280800.00,16.7,,,,,,,,
TT_TU_MN009,662,201707280900.00,17.9,,,,,,,,
TT_TU_MN009,662,201707281000.00,18.3,,,,,,,,
TT_TU_MN009,662,201707281100.00,18.7,,,,,,,,
TT_TU_MN009,662,201707281200.00,19.6,,,,,,,,
TT_TU_MN009,662,201707281300.00,20.6,,,,,,,,
TT_TU_MN009,662,201707281400.00,21.1,,,,,,,,
TT_TU_MN009,662,201707281500.00,20.7,,,,,,,,
TT_TU_MN009,662,201707281600.00,19.8,,,,,,,,
TT_TU_MN009,662,201707281700.00,20.1,,,,,,,,
TT_TU_MN009,662,201707281800.00,19.5,,,,,,,,
TT_TU_MN009,662,201707281900.00,18,,,,,,,,
TT_TU_MN009,662,201707282000.00,17.6,,,,,,,,
TT_TU_MN009,662,201707282100.00,16.3,,,,,,,,
TT_TU_MN009,662,201707282200.00,16.4,,,,,,,,
TT_TU_MN009,662,201707282300.00,16,,,,,,,,
TT_TU_MN009,662,201707290000.00,16.3,,,,,,,,
TT_TU_MN009,662,201707290100.00,16.8,,,,,,,,
TT_TU_MN009,662,201707290200.00,16.9,,,,,,,,
TT_TU_MN009,662,201707290300.00,16.9,,,,,,,,
TT_TU_MN009,662,201707290400.00,16.8,,,,,,,,
TT_TU_MN009,662,201707290500.00,16.9,,,,,,,,
TT_TU_MN009,662,201707290600.00,17.7,,,,,,,,
TT_TU_MN009,662,201707290700.00,19.2,,,,,,,,
TT_TU_MN009,662,201707290800.00,19.7,,,,,,,,
TT_TU_MN009,662,201707290900.00,22.1,,,,,,,,
TT_TU_MN009,662,201707291000.00,22.1,,,,,,,,
TT_TU_MN009,662,201707291100.00,21.8,,,,,,,,
TT_TU_MN009,662,201707291200.00,22.4,,,,,,,,
TT_TU_MN009,662,201707291300.00,22.7,,,,,,,,
TT_TU_MN009,662,201707291400.00,23.6,,,,,,,,
TT_TU_MN009,662,201707291500.00,24.9,,,,,,,,
TT_TU_MN009,662,201707291600.00,24.6,,,,,,,,
TT_TU_MN009,662,201707291700.00,23.7,,,,,,,,
TT_TU_MN009,662,201707291800.00,22.3,,,,,,,,
TT_TU_MN009,662,201707291900.00,21.2,,,,,,,,
TT_TU_MN009,662,201707292000.00,20.7,,,,,,,,
TT_TU_MN009,662,201707292100.00,20.3,,,,,,,,
TT_TU_MN009,662,201707292200.00,19.7,,,,,,,,
TT_TU_MN009,662,201707292300.00,19.6,,,,,,,,
TT_TU_MN009,662,201707300000.00,18.8,,,,,,,,
TT_TU_MN009,662,201707300100.00,18.4,,,,,,,,
TT_TU_MN009,662,201707300200.00,19.7,,,,,,,,
TT_TU_MN009,662,201707300300.00,20.5,,,,,,,,
TT_TU_MN009,662,201707300400.00,21,,,,,,,,
TT_TU_MN009,662,201707300500.00,20.6,,,,,,,,
TT_TU_MN009,662,201707300600.00,21,,,,,,,,
TT_TU_MN009,662,201707300700.00,22.4,,,,,,,,
TT_TU_MN009,662,201707300800.00,23.6,,,,,,,,
TT_TU_MN009,662,201707300900.00,26.9,,,,,,,,
TT_TU_MN009,662,201707301000.00,27.4,,,,,,,,
TT_TU_MN009,662,201707301100.00,28.3,,,,,,,,
TT_TU_MN009,662,201707301200.00,28.2,,,,,,,,
TT_TU_MN009,662,201707301300.00,27.9,,,,,,,,
TT_TU_MN009,662,201707301400.00,28,,,,,,,,
TT_TU_MN009,662,201707301500.00,27.6,,,,,,,,
TT_TU_MN009,662,201707301600.00,27.3,,,,,,,,
TT_TU_MN009,662,201707301700.00,26.3,,,,,,,,
TT_TU_MN009,662,201707301800.00,25.9,,,,,,,,
TT_TU_MN009,662,201707301900.00,24.5,,,,,,,,
TT_TU_MN009,662,201707302000.00,21.2,,,,,,,,
TT_TU_MN009,662,201707302100.00,19.3,,,,,,,,
TT_TU_MN009,662,201707302200.00,18.8,,,,,,,,
TT_TU_MN009,662,201707302300.00,17.8,,,,,,,,
TT_TU_MN009,662,201707310000.00,17.4,,,,,,,,
TT_TU_MN009,662,201707310100.00,17.1,,,,,,,,
TT_TU_MN009,662,201707310200.00,16.8,,,,,,,,
TT_TU_MN009,662,201707310300.00,15.6,,,,,,,,
TT_TU_MN009,662,201707310400.00,14.8,,,,,,,,
TT_TU_MN009,662,201707310500.00,15.6,,,,,,,,
TT_TU_MN009,662,201707310600.00,17.7,,,,,,,,
TT_TU_MN009,662,201707310700.00,20.4,,,,,,,,
TT_TU_MN009,662,201707310800.00,21.6,,,,,,,,
TT_TU_MN009,662,201707310900.00,23,,,,,,,,
TT_TU_MN009,662,201707311000.00,24.2,,,,,,,,
TT_TU_MN009,662,201707311100.00,25.3,,,,,,,,
TT_TU_MN009,662,201707311200.00,25.8,,,,,,,,
TT_TU_MN009,662,201707311300.00,25.6,,,,,,,,
TT_TU_MN009,662,201707311400.00,26.1,,,,,,,,
TT_TU_MN009,662,201707311500.00,26.8,,,,,,,,
TT_TU_MN009,662,201707311600.00,26.3,,,,,,,,
TT_TU_MN009,662,201707311700.00,25.5,,,,,,,,
TT_TU_MN009,662,201707311800.00,23.6,,,,,,,,
TT_TU_MN009,662,201707311900.00,22.1,,,,,,,,
TT_TU_MN009,662,201707312000.00,19.5,,,,,,,,
TT_TU_MN009,662,201707312100.00,18.4,,,,,,,,
TT_TU_MN009,662,201707312200.00,16.8,,,,,,,,
TT_TU_MN009,662,201707312300.00,17.4,,,,,,,,
TT_TU_MN009,662,201708010000.00,18.1,,,,,,,,
TT_TU_MN009,662,201708010100.00,16.6,,,,,,,,
TT_TU_MN009,662,201708010200.00,16.3,,,,,,,,
TT_TU_MN009,662,201708010300.00,16.9,,,,,,,,
TT_TU_MN009,662,201708010400.00,16.3,,,,,,,,
TT_TU_MN009,662,201708010500.00,16.8,,,,,,,,
TT_TU_MN009,662,201708010600.00,17.8,,,,,,,,
TT_TU_MN009,662,201708010700.00,19,,,,,,,,
TT_TU_MN009,662,201708010800.00,20.7,,,,,,,,
TT_TU_MN009,662,201708010900.00,22.5,,,,,,,,
TT_TU_MN009,662,201708011000.00,22.2,,,,,,,,
TT_TU_MN009,662,201708011100.00,21.9,,,,,,,,
TT_TU_MN009,662,201708011200.00,23.4,,,,,,,,
TT_TU_MN009,662,201708011300.00,25.2,,,,,,,,
TT_TU_MN009,662,201708011400.00,24.1,,,,,,,,
TT_TU_MN009,662,201708011500.00,24.3,,,,,,,,
TT_TU_MN009,662,201708011600.00,23.6,,,,,,,,
TT_TU_MN009,662,201708011700.00,23.1,,,,,,,,
TT_TU_MN009,662,201708011800.00,22.8,,,,,,,,
TT_TU_MN009,662,201708011900.00,21.9,,,,,,,,
TT_TU_MN009,662,201708012000.00,21.2,,,,,,,,
TT_TU_MN009,662,201708012100.00,20.2,,,,,,,,
TT_TU_MN009,662,201708012200.00,19.7,,,,,,,,
TT_TU_MN009,662,201708012300.00,19,,,,,,,,
TT_TU_MN009,662,201708020000.00,18.2,,,,,,,,
TT_TU_MN009,662,201708020100.00,17.3,,,,,,,,
TT_TU_MN009,662,201708020200.00,16.7,,,,,,,,
TT_TU_MN009,662,201708020300.00,17.1,,,,,,,,
TT_TU_MN009,662,201708020400.00,16.2,,,,,,,,
TT_TU_MN009,662,201708020500.00,16.6,,,,,,,,
TT_TU_MN009,662,201708020600.00,17.6,,,,,,,,
TT_TU_MN009,662,201708020700.00,18.6,,,,,,,,
TT_TU_MN009,662,201708020800.00,20.6,,,,,,,,
TT_TU_MN009,662,201708020900.00,21.4,,,,,,,,
TT_TU_MN009,662,201708021000.00,22.1,,,,,,,,
TT_TU_MN009,662,201708021100.00,23,,,,,,,,
TT_TU_MN009,662,201708021200.00,24.5,,,,,,,,
TT_TU_MN009,662,201708021300.00,25.1,,,,,,,,
TT_TU_MN009,662,201708021400.00,24.2,,,,,,,,
TT_TU_MN009,662,201708021500.00,25.7,,,,,,,,
TT_TU_MN009,662,201708021600.00,24.7,,,,,,,,
TT_TU_MN009,662,201708021700.00,24.1,,,,,,,,
TT_TU_MN009,662,201708021800.00,23,,,,,,,,
TT_TU_MN009,662,201708021900.00,21.5,,,,,,,,
TT_TU_MN009,662,201708022000.00,19.3,,,,,,,,
TT_TU_MN009,662,201708022100.00,19.7,,,,,,,,
TT_TU_MN009,662,201708022200.00,19.4,,,,,,,,
TT_TU_MN009,662,201708022300.00,19.3,,,,,,,,
TT_TU_MN009,662,201708030000.00,17.9,,,,,,,,
TT_TU_MN009,662,201708030100.00,18.1,,,,,,,,
TT_TU_MN009,662,201708030200.00,17.7,,,,,,,,
TT_TU_MN009,662,201708030300.00,17.8,,,,,,,,
TT_TU_MN009,662,201708030400.00,17.7,,,,,,,,
TT_TU_MN009,662,201708030500.00,17.9,,,,,,,,
TT_TU_MN009,662,201708030600.00,18.3,,,,,,,,
TT_TU_MN009,662,201708030700.00,18.8,,,,,,,,
TT_TU_MN009,662,201708030800.00,20.2,,,,,,,,
TT_TU_MN009,662,201708030900.00,21.7,,,,,,,,
TT_TU_MN009,662,201708031000.00,23.1,,,,,,,,
TT_TU_MN009,662,201708031100.00,24.1,,,,,,,,
TT_TU_MN009,662,201708031200.00,23.3,,,,,,,,
TT_TU_MN009,662,201708031300.00,26,,,,,,,,
TT_TU_MN009,662,201708031400.00,26.7,,,,,,,,
TT_TU_MN009,662,201708031500.00,26.1,,,,,,,,
TT_TU_MN009,662,201708031600.00,25.5,,,,,,,,
TT_TU_MN009,662,201708031700.00,24.8,,,,,,,,
TT_TU_MN009,662,201708031800.00,23.5,,,,,,,,
TT_TU_MN009,662,201708031900.00,22.8,,,,,,,,
TT_TU_MN009,662,201708032000.00,21.4,,,,,,,,
TT_TU_MN009,662,201708032100.00,20.6,,,,,,,,
TT_TU_MN009,662,201708032200.00,19.6,,,,,,,,
TT_TU_MN009,662,201708032300.00,18.1,,,,,,,,
TT_TU_MN009,662,201708040000.00,19.1,,,,,,,,
TT_TU_MN009,662,201708040100.00,18.3,,,,,,,,
TT_TU_MN009,662,201708040200.00,18.2,,,,,,,,
TT_TU_MN009,662,201708040300.00,18.4,,,,,,,,
TT_TU_MN009,662,201708040400.00,18,,,,,,,,
TT_TU_MN009,662,201708040500.00,18.3,,,,,,,,
TT_TU_MN009,662,201708040600.00,18.8,,,,,,,,
TT_TU_MN009,662,201708040700.00,19.4,,,,,,,,
TT_TU_MN009,662,201708040800.00,20.5,,,,,,,,
TT_TU_MN009,662,201708040900.00,21,,,,,,,,
TT_TU_MN009,662,201708041000.00,20.6,,,,,,,,
TT_TU_MN009,662,201708041100.00,21.7,,,,,,,,
TT_TU_MN009,662,201708041200.00,21.3,,,,,,,,
TT_TU_MN009,662,201708041300.00,21.9,,,,,,,,
TT_TU_MN009,662,201708041400.00,22,,,,,,,,
TT_TU_MN009,662,201708041500.00,22.1,,,,,,,,
TT_TU_MN009,662,201708041600.00,22.1,,,,,,,,
TT_TU_MN009,662,201708041700.00,22.1,,,,,,,,
TT_TU_MN009,662,201708041800.00,21.4,,,,,,,,
TT_TU_MN009,662,201708041900.00,20.5,,,,,,,,
TT_TU_MN009,662,201708042000.00,20.1,,,,,,,,
TT_TU_MN009,662,201708042100.00,19.4,,,,,,,,
TT_TU_MN009,662,201708042200.00,18.8,,,,,,,,
TT_TU_MN009,662,201708042300.00,17.8,,,,,,,,
TT_TU_MN009,662,201708050000.00,17,,,,,,,,
TT_TU_MN009,662,201708050100.00,14.8,,,,,,,,
TT_TU_MN009,662,201708050200.00,15.6,,,,,,,,
TT_TU_MN009,662,201708050300.00,15.1,,,,,,,,
TT_TU_MN009,662,201708050400.00,15.5,,,,,,,,
TT_TU_MN009,662,201708050500.00,15.9,,,,,,,,
TT_TU_MN009,662,201708050600.00,17,,,,,,,,
TT_TU_MN009,662,201708050700.00,17.7,,,,,,,,
TT_TU_MN009,662,201708050800.00,17,,,,,,,,
TT_TU_MN009,662,201708050900.00,15.7,,,,,,,,
TT_TU_MN009,662,201708051000.00,15.2,,,,,,,,
TT_TU_MN009,662,201708051100.00,15.5,,,,,,,,
TT_TU_MN009,662,201708051200.00,16.4,,,,,,,,
TT_TU_MN009,662,201708051300.00,17.5,,,,,,,,
TT_TU_MN009,662,201708051400.00,17.6,,,,,,,,
TT_TU_MN009,662,201708051500.00,18,,,,,,,,
TT_TU_MN009,662,201708051600.00,18.3,,,,,,,,
TT_TU_MN009,662,201708051700.00,18.7,,,,,,,,
TT_TU_MN009,662,201708051800.00,18.7,,,,,,,,
TT_TU_MN009,662,201708051900.00,16.4,,,,,,,,
TT_TU_MN009,662,201708052000.00,16.2,,,,,,,,
TT_TU_MN009,662,201708052100.00,15.8,,,,,,,,
TT_TU_MN009,662,201708052200.00,14.9,,,,,,,,
TT_TU_MN009,662,201708052300.00,14.8,,,,,,,,
TT_TU_MN009,662,201708060000.00,13.7,,,,,,,,
TT_TU_MN009,662,201708060100.00,13,,,,,,,,
TT_TU_MN009,662,201708060200.00,13,,,,,,,,
TT_TU_MN009,662,201708060300.00,13.4,,,,,,,,
TT_TU_MN009,662,201708060400.00,12.6,,,,,,,,
TT_TU_MN009,662,201708060500.00,13,,,,,,,,
TT_TU_MN009,662,201708060600.00,14.3,,,,,,,,
TT_TU_MN009,662,201708060700.00,15.6,,,,,,,,
TT_TU_MN009,662,201708060800.00,15.9,,,,,,,,
TT_TU_MN009,662,201708060900.00,17.3,,,,,,,,
TT_TU_MN009,662,201708061000.00,18.3,,,,,,,,
TT_TU_MN009,662,201708061100.00,19.2,,,,,,,,
TT_TU_MN009,662,201708061200.00,19.1,,,,,,,,
TT_TU_MN009,662,201708061300.00,19.9,,,,,,,,
TT_TU_MN009,662,201708061400.00,20.3,,,,,,,,
TT_TU_MN009,662,201708061500.00,20.6,,,,,,,,
TT_TU_MN009,662,201708061600.00,21.2,,,,,,,,
TT_TU_MN009,662,201708061700.00,20.9,,,,,,,,
TT_TU_MN009,662,201708061800.00,19.6,,,,,,,,
TT_TU_MN009,662,201708061900.00,17,,,,,,,,
TT_TU_MN009,662,201708062000.00,15.7,,,,,,,,
TT_TU_MN009,662,201708062100.00,14.5,,,,,,,,
TT_TU_MN009,662,201708062200.00,13.2,,,,,,,,
TT_TU_MN009,662,201708062300.00,12.2,,,,,,,,
TT_TU_MN009,662,201708070000.00,11.4,,,,,,,,
TT_TU_MN009,662,201708070100.00,12.2,,,,,,,,
TT_TU_MN009,662,201708070200.00,11.7,,,,,,,,
TT_TU_MN009,662,201708070300.00,11.6,,,,,,,,
TT_TU_MN009,662,201708070400.00,11.3,,,,,,,,
TT_TU_MN009,662,201708070500.00,12,,,,,,,,
TT_TU_MN009,662,201708070600.00,13.9,,,,,,,,
TT_TU_MN009,662,201708070700.00,16,,,,,,,,
TT_TU_MN009,662,201708070800.00,19.2,,,,,,,,
TT_TU_MN009,662,201708070900.00,20.9,,,,,,,,
TT_TU_MN009,662,201708071000.00,21.7,,,,,,,,
TT_TU_MN009,662,201708071100.00,22.4,,,,,,,,
TT_TU_MN009,662,201708071200.00,23.2,,,,,,,,
TT_TU_MN009,662,201708071300.00,23.4,,,,,,,,
TT_TU_MN009,662,201708071400.00,24.5,,,,,,,,
TT_TU_MN009,662,201708071500.00,24,,,,,,,,
TT_TU_MN009,662,201708071600.00,22,,,,,,,,
TT_TU_MN009,662,201708071700.00,23.5,,,,,,,,
TT_TU_MN009,662,201708071800.00,20.8,,,,,,,,
TT_TU_MN009,662,201708071900.00,18.7,,,,,,,,
TT_TU_MN009,662,201708072000.00,17.6,,,,,,,,
TT_TU_MN009,662,201708072100.00,16.5,,,,,,,,
TT_TU_MN009,662,201708072200.00,16.8,,,,,,,,
TT_TU_MN009,662,201708072300.00,17.3,,,,,,,,
TT_TU_MN009,662,201708080000.00,17,,,,,,,,
TT_TU_MN009,662,201708080100.00,13.6,,,,,,,,
TT_TU_MN009,662,201708080200.00,14.5,,,,,,,,
TT_TU_MN009,662,201708080300.00,14,,,,,,,,
TT_TU_MN009,662,201708080400.00,14,,,,,,,,
TT_TU_MN009,662,201708080500.00,15.3,,,,,,,,
TT_TU_MN009,662,201708080600.00,15.8,,,,,,,,
TT_TU_MN009,662,201708080700.00,18.9,,,,,,,,
TT_TU_MN009,662,201708080800.00,21,,,,,,,,
TT_TU_MN009,662,201708080900.00,21.2,,,,,,,,
TT_TU_MN009,662,201708081000.00,21.4,,,,,,,,
TT_TU_MN009,662,201708081100.00,23.4,,,,,,,,
TT_TU_MN009,662,201708081200.00,25.2,,,,,,,,
TT_TU_MN009,662,201708081300.00,25.1,,,,,,,,
TT_TU_MN009,662,201708081400.00,25.4,,,,,,,,
TT_TU_MN009,662,201708081500.00,23.2,,,,,,,,
TT_TU_MN009,662,201708081600.00,22.5,,,,,,,,
TT_TU_MN009,662,201708081700.00,21,,,,,,,,
TT_TU_MN009,662,201708081800.00,19.7,,,,,,,,
TT_TU_MN009,662,201708081900.00,18.2,,,,,,,,
TT_TU_MN009,662,201708082000.00,18.7,,,,,,,,
TT_TU_MN009,662,201708082100.00,19,,,,,,,,
TT_TU_MN009,662,201708082200.00,19.4,,,,,,,,
TT_TU_MN009,662,201708082300.00,19.7,,,,,,,,
TT_TU_MN009,662,201708090000.00,18.6,,,,,,,,
TT_TU_MN009,662,201708090100.00,17,,,,,,,,
TT_TU_MN009,662,201708090200.00,16.1,,,,,,,,
TT_TU_MN009,662,201708090300.00,14.9,,,,,,,,
TT_TU_MN009,662,201708090400.00,14.1,,,,,,,,
TT_TU_MN009,662,201708090500.00,14.1,,,,,,,,
TT_TU_MN009,662,201708090600.00,17.4,,,,,,,,
TT_TU_MN009,662,201708090700.00,18,,,,,,,,
TT_TU_MN009,662,201708090800.00,18.4,,,,,,,,
TT_TU_MN009,662,201708090900.00,18.6,,,,,,,,
TT_TU_MN009,662,201708091000.00,20.1,,,,,,,,
TT_TU_MN009,662,201708091100.00,20.9,,,,,,,,
TT_TU_MN009,662,201708091200.00,21.3,,,,,,,,
TT_TU_MN009,662,201708091300.00,22.5,,,,,,,,
TT_TU_MN009,662,201708091400.00,21.7,,,,,,,,
TT_TU_MN009,662,201708091500.00,22.6,,,,,,,,
TT_TU_MN009,662,201708091600.00,21.7,,,,,,,,
TT_TU_MN009,662,201708091700.00,22.5,,,,,,,,
TT_TU_MN009,662,201708091800.00,20.7,,,,,,,,
TT_TU_MN009,662,201708091900.00,17.9,,,,,,,,
TT_TU_MN009,662,201708092000.00,15.7,,,,,,,,
TT_TU_MN009,662,201708092100.00,14.9,,,,,,,,
TT_TU_MN009,662,201708092200.00,14.9,,,,,,,,
TT_TU_MN009,662,201708092300.00,14.3,,,,,,,,
TT_TU_MN009,662,201708100000.00,13.8,,,,,,,,
TT_TU_MN009,662,201708100100.00,12.8,,,,,,,,
TT_TU_MN009,662,201708100200.00,13.3,,,,,,,,
TT_TU_MN009,662,201708100300.00,13,,,,,,,,
TT_TU_MN009,662,201708100400.00,13.5,,,,,,,,
TT_TU_MN009,662,201708100500.00,14.1,,,,,,,,
TT_TU_MN009,662,201708100600.00,14.1,,,,,,,,
TT_TU_MN009,662,201708100700.00,14.2,,,,,,,,
TT_TU_MN009,662,201708100800.00,15.2,,,,,,,,
